"";"ASSETID";"PERIOD";"PRICE";"UNITPRICE";"CONSTRUCTEDAREA";"ROOMNUMBER";"BATHNUMBER";"HASTERRACE";"HASLIFT";"HASAIRCONDITIONING";"AMENITYID";"HASPARKINGSPACE";"ISPARKINGSPACEINCLUDEDINPRICE";"PARKINGSPACEPRICE";"HASNORTHORIENTATION";"HASSOUTHORIENTATION";"HASEASTORIENTATION";"HASWESTORIENTATION";"HASBOXROOM";"HASWARDROBE";"HASSWIMMINGPOOL";"HASDOORMAN";"HASGARDEN";"ISDUPLEX";"ISSTUDIO";"ISINTOPFLOOR";"CONSTRUCTIONYEAR";"FLOORCLEAN";"FLATLOCATIONID";"CADCONSTRUCTIONYEAR";"CADMAXBUILDINGFLOOR";"CADDWELLINGCOUNT";"CADASTRALQUALITYID";"BUILTTYPEID_1";"BUILTTYPEID_2";"BUILTTYPEID_3";"DISTANCE_TO_CITY_CENTER";"DISTANCE_TO_METRO";"DISTANCE_TO_DIAGONAL";"LONGITUDE";"LATITUDE";"CUSEC";"CUMUN";"CSEC";"CDIS";"CMUN";"CPRO";"CCA";"CUDIS";"CLAU2";"NPRO";"NCA";"CNUT0";"CNUT1";"CNUT2";"CNUT3";"NMUN";"Shape_Leng";"Shape_Area";"geometry";"Renta.media.por.persona";"Renta.media.por.hogar"
"35759";"A10634780135046123871";201812;234000;5200;45;1;1;0;0;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1928;3;1;1928;5;6;4;0;0;1;3,97496146434912;0,283193809599923;1,01843043772173;2,12398996483595;41,3779482282465;"0801904041";"08019";"041";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";773,304809962;24341,6615117;c(928537.000003083, 4593398.99988437);13832;32274
"35760";"A9565073001109588409";201812;319000;4037,9746835443;79;4;1;0;1;1;3;0;0;15001;1;0;1;0;0;0;0;0;0;0;0;0;1970;4;1;1970;4;9;4;0;0;1;3,90758782758413;0,216677906623869;1,09103569339099;2,12495386719749;41,3775900810734;"0801904040";"08019";"040";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";738,729235201;27880,3400347;c(928620.000003082, 4593363.99988437);13113;30823
"35762";"A13485776258742407312";201812;640000;4671,53284671533;137;5;3;0;1;0;3;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1970;8;1;1970;7;70;3;0;1;0;3,86848293075412;0,332827192237117;0,979388034238159;2,12506242977715;41,3786656042301;"0801904038";"08019";"038";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";548,674227744;18568,9798378;c(928622.000003082, 4593483.99988437);17693;43871
"35763";"A6088599336718905995";201812;579000;5790;100;3;2;1;1;1;3;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1980;7;1;1980;6;36;3;0;0;1;3,6351355968423;0,385880934036069;0,66817188932178;2,1270131920114;41,3820356600726;"0801904048";"08019";"048";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";709,390572572;17583,8644424;c(928763.000003084, 4593867.99988437);19797;49591
"35764";"A100254690142480548";201812;457000;3515,38461538462;130;3;2;1;1;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2018;0;1;2018;6;28;4;0;0;1;5,01712694664889;0,357108831941053;0,91103856775368;2,11184431056373;41,3757979122117;"0810102001";"08101";"001";"02";"101";"08";"09";"0810102";"08101";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Hospitalet de Llobregat, L'";1430,73383692;86566,0992017;c(927535.000003074, 4593099.99988438);13317;33141
"35765";"A12135416352750726197";201812;732000;5343,06569343066;137;5;2;1;1;1;3;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1970;1;1;1970;14;57;3;0;0;1;3,87076797298626;0,372852792652657;0,9388854053549;2,12492250782224;41,3790139700068;"0801904039";"08019";"039";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1081,90045397;46636,8404904;c(928608.000003083, 4593521.99988437);16672;38289
"35766";"A1054289200854977752";201812;514000;2937,14285714286;175;5;2;1;1;1;3;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;2004;1;1;2004;9;8;4;0;0;1;4,59790758955979;0,230795564427367;0,891427416401466;2,1164973959147;41,3773641826782;"0801904045";"08019";"045";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";679,157675342;22632,4028875;c(927914.000003077, 4593296.99988437);15175;37483
"35768";"A17835932939372676615";201812;240000;2696,62921348315;89;4;1;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1968;2;1;1968;7;11;3;0;0;1;4,5068929527579;0,169915435173353;0,927734914602617;2,1176590414775;41,3772403648917;"0801904044";"08019";"044";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";892,644376107;49151,9859062;c(928012.000003078, 4593288.99988437);15785;40013
"35769";"A3489408117597410269";201812;903000;5439,75903614458;166;5;3;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1980;10;28;2;0;1;0;3,69912735527151;0,285077893186619;0,283875925841048;2,12604343866923;41,3908209767589;"0801904050";"08019";"050";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1591,18881905;94057,4970684;c(928624.000003084, 4594838.99988436);29364;83726
"35773";"A1519106019777697002";201812;1130000;6647,05882352941;170;3;2;1;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1977;8;1;1977;11;61;2;0;0;1;4,10981286146738;0,404694343997447;0,217493751493574;2,12089913984282;41,3889529199214;"0801904052";"08019";"052";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1459,150054;117897,686074;c(928206.000003081, 4594605.99988436);29364;87686
"35774";"A13563151063985322729";201812;1414000;6607,47663551402;214;4;4;1;1;1;3;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;NA;1;NA;1973;6;20;2;0;0;1;4,53757304783163;0,669381016170157;0,741362129873915;2,11624424247991;41,392698753489;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(927792.000003078, 4594998.99988436);29364;89015
"35775";"A18357155456995373928";201812;886000;5643,31210191083;157;4;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;1950;2;3;3;0;1;0;5,48966120846775;0,758660139740158;0,710039337697253;2,10437587174978;41,3892388627735;"0801904056";"08019";"056";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";5815,78383697;1404680,21064;c(926822.00000307, 4594555.99988436);29364;89015
"35776";"A1145478531584817648";201812;2297000;5469,04761904762;420;5;5;0;1;1;3;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1973;2;1;1973;5;10;3;0;0;1;4,26624865508841;0,543476754007073;0,470836206977675;2,11922249740878;41,3908913634078;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(928053.00000308, 4594812.99988435);29364;89015
"35777";"A1492173584645319926";201812;1263000;5031,87250996016;251;4;3;1;1;1;3;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;NA;4;1;1974;11;61;2;0;0;1;4,13677595661641;0,435591403208036;0,276767837843207;2,12061489446221;41,3894427671459;"0801904052";"08019";"052";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1459,150054;117897,686074;c(928179.000003081, 4594658.99988436);29364;87686
"35780";"A1292662614148220083";201812;1146000;6821,42857142857;168;3;2;1;1;1;2;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;NA;NA;NA;1979;10;96;2;0;0;1;3,90653718016313;0,259106140133059;0,20720151628122;2,12336613623754;41,3893109728592;"0801904052";"08019";"052";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1459,150054;117897,686074;c(928410.000003083, 4594657.99988436);29364;87686
"35781";"A15224081726496514899";201812;823000;5344,15584415585;154;4;2;1;1;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;NA;1963;11;29;3;0;0;1;3,70338653675148;0,272617286915324;0,274371261375681;2,12597468573269;41,3907070075985;"0801904050";"08019";"050";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1591,18881905;94057,4970684;c(928619.000003084, 4594825.99988436);29364;83726
"35782";"A10002495876928277539";201812;876000;4866,66666666667;180;5;3;1;1;1;3;1;1;1;0;1;1;0;0;1;1;0;1;0;0;0;NA;1;1;1953;7;26;3;0;0;1;4,95893702884204;0,0881825682200984;0,0871387312545516;2,11071782374023;41,3850492650761;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927380.000003075, 4594121.99988436);21337;56420
"35783";"A13802467896980456338";201812;895000;5774,1935483871;155;4;2;1;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1975;3;NA;1975;5;26;2;0;0;1;4,83079076195965;0,144278448811201;0,120682161058119;2,1122156801879;41,3858558551948;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927500.000003076, 4594218.99988436);21337;56420
"35784";"A13985233086060775301";201812;844000;5275;160;5;2;1;1;0;2;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;1959;6;1;1959;9;20;2;0;1;0;3,67588584918861;0,185057217142826;0,187702513813186;2,12619983526996;41,3899226853459;"0801904050";"08019";"050";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1591,18881905;94057,4970684;c(928643.000003085, 4594739.99988435);29364;83726
"35786";"A14525827112895631865";201812;664000;6091,74311926606;109;4;2;0;1;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1952;1;NA;1952;7;27;2;0;0;1;5,09410823076009;0,309579635812788;0,320155432417654;2,10904435592023;41,3867263299684;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927229.000003073, 4594299.99988436);21337;56420
"35787";"A454083143444383662";201812;1232000;5133,33333333333;240;6;4;1;1;1;3;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;NA;2;1;1956;10;37;3;0;0;1;3,71003989713544;0,197953796708458;0,214829025321214;2,12580114493091;41,3900215212024;"0801904051";"08019";"051";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";645,114805268;25942,0203615;c(928609.000003084, 4594748.99988436);20511;49702
"35788";"A3609442925586755981";201812;425000;5448,71794871795;78;3;1;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1952;4;NA;1952;6;142;2;0;0;1;5,09554318909348;0,3336277130841;0,341760738738947;2,10902622176474;41,3869522151839;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927226.000003074, 4594324.99988435);21337;56420
"35789";"A3880286043633704407";201812;1809000;6530,68592057762;277;5;5;1;1;1;3;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;2008;3;3;1;0;0;1;4,94109881856218;0,523484192402322;0,517188754616371;2,1109571319114;41,3893150871445;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927372.000003075, 4594596.99988435);21337;56420
"35792";"A2752219660598272371";201812;1161000;4919,49152542373;236;6;4;1;1;1;3;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;NA;2;1;1989;9;46;3;0;0;1;3,72792936225126;0,288024116716856;0,296373263055591;2,12569724387977;41,3908274366207;"0801904051";"08019";"051";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";645,114805268;25942,0203615;c(928595.000003084, 4594837.99988435);20511;49702
"35793";"A12352044977205728680";201812;550000;4700,8547008547;117;4;2;1;1;1;3;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1960;2;1;1960;10;43;3;0;1;0;3,77886168695836;0,335041745595493;0,352876569902347;2,12513892162682;41,3911764832949;"0801904051";"08019";"051";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";645,114805268;25942,0203615;c(928546.000003084, 4594873.99988435);20511;49702
"35794";"A16562488935835502310";201812;640000;4740,74074074074;135;4;2;1;1;0;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;NA;6;1;1969;6;25;2;0;1;0;5,09876092799492;0,165486395548191;0,155406375764972;2,10903327077464;41,3852142996868;"0801904054";"08019";"054";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2171,442681;221777,629888;c(927238.000003074, 4594131.99988436);27738;72258
"35795";"A4765299823746229592";201812;461000;5423,52941176471;85;3;1;0;1;1;3;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1952;3;1;1952;6;142;2;0;0;1;5,14893152180469;0,414977606497242;0,420242548297605;2,10839153953059;41,3875476641217;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927169.000003073, 4594387.99988436);21337;56420
"35796";"A3161109074868760743";201812;664000;4918,51851851852;135;4;3;1;1;1;3;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;1976;2;1;1976;6;27;2;0;1;0;5,2365260482334;0,288955557322999;0,227869976019832;2,10737394012729;41,3853961933123;"0801904054";"08019";"054";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2171,442681;221777,629888;c(927098.000003073, 4594143.99988436);27738;72258
"35797";"A12826147543912826692";201812;414000;5307,69230769231;78;3;1;0;0;0;3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1952;4;1;1952;3;3;1;0;0;1;4,97499220880559;0,591687614558455;0,588366647743036;2,11059645817261;41,3898983451723;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927338.000003075, 4594659.99988435);21337;56420
"35798";"A6091741827931115700";201812;2377000;6791,42857142857;350;6;6;1;1;1;3;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;NA;1;1;1973;6;20;2;0;0;1;4,51978486730324;0,652242084432297;0,744021590460762;2,1164797763437;41,3928052931286;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(927811.000003079, 4595011.99988435);29364;89015
"35799";"A9952058921931875";201812;662000;5053,43511450382;131;4;2;0;1;0;3;1;1;1;1;1;0;0;0;1;0;1;1;0;0;1;1969;6;1;1969;7;26;3;0;1;0;4,94177607005683;0,0753375183188453;0,0809892033550536;2,11092245135457;41,3850671618405;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927397.000003075, 4594124.99988436);21337;56420
"35800";"A9515928864390110504";201812;847000;5500;154;4;2;1;1;1;3;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1961;2;1;1961;11;29;3;0;0;1;3,73793404945506;0,253582799700612;0,271090302044375;2,12552743411682;41,3904929035476;"0801904051";"08019";"051";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";645,114805268;25942,0203615;c(928583.000003084, 4594799.99988435);20511;49702
"35802";"A1265811620075805436";201812;802000;6169,23076923077;130;3;2;1;1;1;3;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;1;NA;1974;8;53;2;0;0;1;4,5451573756396;0,700931629135549;0,720196332421268;2,11610394421883;41,3924349150121;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(927782.000003079, 4594968.99988435);29364;89015
"35803";"A4163162323738262752";201812;2473000;6927,17086834734;357;5;5;1;1;1;3;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1982;6;1;1982;8;22;2;0;0;1;4,61591488797972;0,603417631678454;0,621022990825237;2,11504294682532;41,3911047344605;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(927702.000003078, 4594815.99988435);29364;89015
"35804";"A16047883761074690696";201812;408000;4975,60975609756;82;3;1;0;1;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;1;1988;6;4;2;0;0;1;5,21754272986927;0,434599090036633;0,427621259967577;2,10756807094758;41,3874132558728;"0801904053";"08019";"053";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";3375,7985549;586881,932272;c(927101.000003072, 4594368.99988436);21337;56420
"35805";"A6527210341773950578";201812;1333000;3471,35416666667;384;6;4;1;1;0;2;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1970;1;1;1970;6;14;2;0;0;1;4,26244663091342;0,496381425711913;0,426538401125634;2,1192124514808;41,390459662806;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(928055.00000308, 4594764.99988435);29364;89015
"35806";"A8949010817880478204";201812;650000;4710,14492753623;138;4;2;1;1;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1969;2;NA;1969;7;26;2;0;0;1;5,12175399957602;0,196705078397105;0,182613220463772;2,10874883191481;41,3853980209121;"0801904054";"08019";"054";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2171,442681;221777,629888;c(927213.000003073, 4594150.99988437);27738;72258
"35809";"A12794489274722460976";201812;1836000;6120;300;5;4;0;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;NA;NA;NA;1974;7;53;2;0;0;1;4,55286421546796;0,662570656602637;0,674151275587728;2,11591725102233;41,3918850452548;"0801904055";"08019";"055";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2604,52319927;256896,892488;c(927770.000003078, 4594906.99988435);29364;89015
"35810";"A11026010007886767288";201812;1301000;4872,65917602996;267;5;3;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1969;6;1;1969;6;27;2;0;0;1;5,17525025908296;0,23993350045267;0,212171170698741;2,10810624888556;41,3854356264384;"0801904054";"08019";"054";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2171,442681;221777,629888;c(927159.000003073, 4594151.99988436);27738;72258
"35811";"A13738484245314245183";201812;1171000;4760,16260162602;246;6;4;0;0;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;NA;1956;10;37;3;0;0;1;3,64084659328179;0,257035808925572;0,236855703761579;2,12670200617288;41,3905304691695;"0801904050";"08019";"050";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1591,18881905;94057,4970684;c(928681.000003085, 4594809.99988435);29364;83726
"35814";"A7862691580339785202";201812;563000;3753,33333333333;150;5;2;1;0;0;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1925;1;1;1925;3;12;3;0;0;1;5,81014366971966;1,92860824279189;3,76424900836405;2,11822339769731;41,4218075392045;"0801905002";"08019";"002";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10980,8292656;2501172,35868;c(927766.000003082, 4598241.99988432);22962;66009
"35815";"A227422092828882602";201812;219000;3590,16393442623;61;0;1;1;0;0;3;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1925;0;1;1925;3;8;4;0;0;1;5,94509138916964;2,07532903775768;3,85185652772309;2,11654507578349;41,4222155018366;"0801905002";"08019";"002";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10980,8292656;2501172,35868;c(927623.00000308, 4598278.99988432);22962;66009
"35817";"A12614115142981890436";201812;225000;3125;72;3;2;0;0;0;3;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;NA;0;1;1925;4;3;5;0;0;1;5,49726346766707;1,60026686847881;3,53849563182338;2,12192613506804;41,4206789908859;"0801907090";"08019";"090";"07";"019";"08";"09";"0801907";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";8106,97212646;1381419,50736;c(928083.000003084, 4598134.99988432);12439;32215
"35818";"A2643713526910044365";201812;485000;5271,73913043478;92;2;1;1;1;1;3;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;NA;2;1;1978;5;20;4;0;0;1;6,1670995975977;2,0028905172502;3,26200383117532;2,10547140411151;41,4138676802343;"0801905002";"08019";"002";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10980,8292656;2501172,35868;c(926752.000003074, 4597296.99988433);22962;66009
"35819";"A228695549688388786";201812;123000;1863,63636363636;66;0;2;1;0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1950;0;1;1950;2;3;6;0;0;1;8,08406681504225;4,09962936960227;5,28292440397518;2,09165868872772;41,4296066571555;"0820506001";"08205";"001";"06";"205";"08";"09";"0820506";"08205";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Sant Cugat del Vallès";11649,7593834;2995516,78338;c(925494.000003066, 4598976.99988431);12510;37710
"35821";"A12578141922329198721";201812;840000;5029,94011976048;167;5;2;1;1;1;3;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;NA;4;1;1988;4;9;1;0;1;0;3,62366307683435;0,541739358742746;0,534401140836699;2,12755203390845;41,3935805505946;"0801905019";"08019";"019";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";969,259612739;52250,0219022;c(928732.000003085, 4595152.99988435);26720;77776
"35822";"A203311625807641455";201812;767000;5401,40845070423;142;4;3;0;1;0;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;NA;1;1;1960;5;11;4;0;0;1;4,82628884798577;0,629205396105769;1,98135845022842;2,11725410574599;41,4046278498229;"0801905004";"08019";"004";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";4017,47323731;725053,688236;c(927798.00000308, 4596328.99988433);29364;89015
"35823";"A10184148536808814224";201812;468000;5850;80;2;1;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1960;2;2;1960;5;13;3;0;0;1;4,37116951438615;0,102167251381178;1,22202523807907;2,11983622389098;41,3980844681822;"0801905009";"08019";"009";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1162,02280427;66743,4453469;c(928057.000003081, 4595614.99988435);22036;58285
"35824";"A554075967436501881";201812;1194000;5306,66666666667;225;5;3;1;1;0;3;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;NA;1;1;1960;10;20;2;0;0;1;3,82695088043286;0,406280077091413;0,427190987442844;2,12465711591023;41,3917381846154;"0801905017";"08019";"017";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1428,65610391;89378,4513521;c(928502.000003083, 4594933.99988435);28863;83383
"35825";"A10194209887425577513";201812;831000;5731,03448275862;145;4;2;1;1;1;2;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1965;5;1;1965;5;17;3;0;0;1;4,52358015082887;0,167200112419563;1,51885549722639;2,11904846381637;41,4006854929124;"0801905007";"08019";"007";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1768,54400471;176716,941214;c(927974.000003081, 4595899.99988434);24407;67549
"35827";"A18406706173731305002";201812;516000;6615,38461538462;78;2;2;1;1;1;2;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;NA;5;1;1977;6;23;3;0;0;1;4,4727614014495;0,357391652374144;1,64151244137835;2,12052623124849;41,4022941389568;"0801905008";"08019";"008";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2583,73483011;256926,691796;c(928087.000003082, 4596085.99988434);26202;72155
"35828";"A1960645469251398126";201812;401000;4091,83673469388;98;2;2;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1960;2;1;1960;2;6;2;0;1;0;4,08488181581508;0,133475631714868;1,15036087684156;2,12355533193646;41,3983956471011;"0801905011";"08019";"011";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";811,401384596;39997,1094458;c(928366.000003083, 4595667.99988434);21290;52652
"35830";"A5173633642783794396";201812;666000;6795,91836734694;98;4;2;1;1;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1975;1;1;1975;6;20;3;0;0;1;4,1705791801432;0,39894553196191;0,906792992619328;2,12139977409681;41,3954668260565;"0801905014";"08019";"014";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";918,170323491;49242,7959963;c(928205.000003082, 4595331.99988434);22468;61095
"35831";"A5334908333385997997";201812;402000;4276,59574468085;94;3;2;0;1;0;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;NA;NA;1;1900;7;6;4;0;1;0;4,38470436023489;0,122431129055161;1,40044124341003;2,12046038156791;41,3999382668692;"0801905009";"08019";"009";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1162,02280427;66743,4453469;c(928097.000003081, 4595823.99988435);22036;58285
"35833";"A18170681830889170706";201812;1170000;6500;180;5;4;1;1;0;3;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1966;11;1;1966;14;31;2;0;0;1;4,01902867201844;0,472894996419072;0,447325102811257;2,12227271043902;41,3913674714562;"0801905017";"08019";"017";"05";"019";"08";"09";"0801905";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1428,65610391;89378,4513521;c(928305.000003082, 4594880.99988435);28863;83383
